mfc1,mfc2,mfc3,mfc4,x1,y1,split
0.0223483741283417,0.0303988549858332,0.0292895827442408,0.0304787289351225,0.704275,0.50885,test
0.0465477891266346,0.0208852495998144,0.0171858835965395,0.0317220501601696,0.19315,0.70625,test
0.135080859065056,0.35017853975296,0.103412680327892,0.10005448013544,0.74695,0.9896,test
0.0584492534399033,0.0991156473755836,0.100192159414291,0.0666581094264984,0.838775,0.5304249999999999,test
0.0254361536353827,0.0306924413889647,0.0287287030369043,0.0304752681404352,0.6111,0.5191250000000001,test
0.124379374086856,0.365286648273468,0.0964734181761742,0.0895712226629257,0.75125,0.984175,test
0.0437136739492416,0.0459097996354103,0.107334583997726,0.0812622308731079,0.592875,0.020525000000000015,test
0.0167872793972492,0.0258671287447214,0.0413960255682468,0.0230793245136738,0.86865,0.403725,test
0.127132579684258,0.115996554493904,0.185986697673798,0.260498642921448,0.410825,0.174875,test
0.0338346436619759,0.048991858959198,0.144165977835655,0.0469110198318958,0.978,0.23792500000000005,test
0.0337895005941391,0.157651633024216,0.0385904498398304,0.0302951149642467,0.9607,0.804,test
0.0408779159188271,0.044885165989399,0.107218869030475,0.063063956797123,0.6532,0.15535,test
0.0712114945054054,0.0620264112949371,0.058237049728632,0.0842631086707115,0.437325,0.5192,test
0.131237953901291,0.0419957898557186,0.0327903218567371,0.051818709820509,0.1308,0.75465,test
0.0313237756490707,0.0430008098483086,0.0215319655835629,0.0239678472280502,0.6077,0.88245,test
0.0435918308794498,0.0537844151258469,0.0929804593324661,0.0601998567581177,0.706125,0.297875,test
0.0231226831674576,0.0177943576127291,0.021811468526721,0.0456216745078564,0.29495,0.292775,test
0.0240037310868502,0.0225238725543022,0.0301650334149599,0.0421641543507576,0.47055,0.29700000000000004,test
0.0466808490455151,0.0531314611434937,0.0649749338626862,0.0627277791500092,0.58795,0.40617499999999995,test
0.0525621362030506,0.0202766284346581,0.0169428791850805,0.0305441841483116,0.1152,0.7146250000000001,test
0.147677600383759,0.0533283241093159,0.0355977974832058,0.0537363439798355,0.25095,0.95015,test
0.0125261610373854,0.0161560457199812,0.0558791980147362,0.0209461152553558,0.91145,0.18725000000000003,test
0.0368685387074947,0.025553472340107,0.0165446400642395,0.0261325035244226,0.392525,0.8341000000000001,test
0.0365400724112988,0.030815202742815,0.0202249363064766,0.0324693955481052,0.387575,0.693275,test
0.0260250382125378,0.0196705292910337,0.0187302194535732,0.0582193434238434,0.10555,0.31535,test
0.0747198387980461,0.0752199739217758,0.132279604673386,0.161533161997795,0.4687,0.07045000000000001,test
0.139834865927696,0.0166787095367908,0.0116164050996303,0.0270275715738535,0.081975,0.9279,test
